question_id,ml_precision,ml_recall,ml_f1,w2v_precision,w2v_recall,w2v_f1,num_ml_distractors,num_w2v_distractors
high15409.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15409.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15409.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high16082.txt,0.1111111111111111,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,3,0
high16082.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high16082.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high16082.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high5784.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high5784.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high5784.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high5784.txt,0.3333333333333333,0.03333333333333333,0.06060606060606061,0.0,0.0,0.0,3,0
high7652.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7652.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7652.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7652.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high7652.txt,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,3,0
high19692.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19692.txt,0.3333333333333333,0.06060606060606061,0.10256410256410257,0.0,0.0,0.0,3,0
high19692.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high6964.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high6964.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high6964.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1640.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1640.txt,0.3333333333333333,0.11574074074074074,0.1717171717171717,0.0,0.0,0.0,3,0
high1640.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1640.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24198.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high24198.txt,0.1111111111111111,0.027777777777777776,0.044444444444444446,0.0,0.0,0.0,3,0
high17193.txt,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.0,0.0,0.0,3,0
high17193.txt,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.0,0.0,0.0,3,0
high17193.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15443.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15443.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15443.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high15443.txt,0.3333333333333333,0.14285714285714285,0.20000000000000004,0.0,0.0,0.0,3,0
high15443.txt,0.1111111111111111,0.041666666666666664,0.06060606060606061,0.0,0.0,0.0,3,0
high19751.txt,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,3,0
high19751.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19751.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high13250.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high13250.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high13250.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high23388.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high23388.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high23388.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9579.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high9579.txt,0.2222222222222222,0.1111111111111111,0.14814814814814814,0.0,0.0,0.0,3,0
